record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
C2026_00134,2026-01-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,21,6,8,0,3,0,0,0,11,3,57.5,37.9,3.4,0,1,BedBoard,
C2026_00135,2026-01-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,63,9,10,1,2,0,0,0,6,2,55.5,46.5,5.5,0,1,Manual_CSV,
C2026_00136,2026-01-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,41,8,9,0,4,0,4,1,7,4,72.7,55.8,6.7,0,3,BedBoard,
C2026_00137,2026-01-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,21,3,2,1,3,0,0,0,4,1,50.1,41.1,4.3,0,0,Manual_CSV,
C2026_00138,2026-01-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Obstetrics,37,36,29,6,10,2,4,3,0,0,,1,37.4,26.0,4.0,0,3,HIS_A,
C2026_00139,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,41,9,5,3,5,41,0,2,12,6,98.0,65.3,2.8,5,1,HIS_A,
C2026_00140,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,29,28,0,0,1,4,0,0,1,13,5,59.4,44.6,3.5,0,2,BedBoard,
C2026_00141,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,83,16,19,3,0,5,0,0,10,5,68.7,51.8,6.1,0,1,HIS_A,
C2026_00142,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,48,6,8,2,0,5,8,1,8,4,79.7,67.4,2.9,0,1,HIS_A,
C2026_00143,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,33,0,0,2,2,1,0,0,10,1,67.5,50.8,4.2,0,1,HIS_A,
C2026_00144,2026-01-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,40,9,5,0,2,0,0,1,6,3,52.1,44.1,5.2,0,2,BedBoard,
C2026_00145,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,36,17,21,2,0,38,0,0,9,5,94.8,70.4,3.4,3,3,HIS_A,
C2026_00146,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,,0,0,2,4,2,0,0,16,4,57.3,43.8,4.6,0,2,HIS_B,system refresh delay
C2026_00147,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,74,12,6,2,1,3,0,0,13,2,49.3,37.0,4.5,0,3,BedBoard,
C2026_00148,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,48,6,5,4,0,0,10,0,10,2,77.2,63.9,3.9,0,1,Manual_CSV,
C2026_00149,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,30,10,15,3,4,3,0,1,,4,59.6,49.8,4.0,0,1,BedBoard,
C2026_00150,2026-01-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,37,2,0,1,1,1,0,0,3,3,54.8,40.3,2.7,0,3,Manual_CSV,
C2026_00151,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,31,12,17,4,1,15,0,2,9,6,71.1,44.7,4.7,2,2,Manual_CSV,
C2026_00152,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,23,3,6,1,0,0,0,1,14,3,61.6,45.5,5.8,0,1,Manual_CSV,
C2026_00153,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,65,7,8,2,1,3,0,1,11,3,52.7,36.5,4.1,0,0,HIS_B,
C2026_00154,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,42,3,4,1,4,0,11,1,10,4,61.6,40.6,3.4,0,1,HIS_A,
C2026_00155,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,28,0,0,3,2,2,0,0,8,3,59.3,46.4,3.8,0,2,BedBoard,
C2026_00156,2026-01-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,34,0,1,3,3,0,0,1,7,2,50.0,37.0,4.2,0,1,Manual_CSV,
C2026_00157,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,31,13,6,1,1,13,0,0,9,5,85.3,67.1,5.5,0,1,HIS_A,
C2026_00158,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,21,0,3,1,0,0,0,0,11,3,52.6,45.0,5.6,0,2,HIS_B,
C2026_00159,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,61,10,3,3,0,4,0,0,8,3,50.7,34.7,6.4,0,4,Manual_CSV,
C2026_00160,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,34,6,3,5,1,1,11,0,4,4,67.2,44.7,2.6,0,1,HIS_B,
C2026_00161,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,25,1,0,2,3,0,0,0,1,4,46.5,35.0,4.3,0,0,HIS_A,
C2026_00162,2026-01-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,30,5,6,4,1,3,0,0,7,3,36.9,30.5,4.4,0,2,BedBoard,
C2026_00163,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,41,8,10,3,4,27,0,1,11,7,98.7,63.7,4.3,0,3,BedBoard,
C2026_00164,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,33,0,0,2,1,4,0,0,14,5,88.2,60.3,4.7,0,2,BedBoard,
C2026_00165,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,76,15,11,2,1,0,0,1,12,5,54.7,44.5,3.9,0,2,HIS_A,
C2026_00166,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,50,9,11,3,2,1,3,0,10,3,62.7,52.7,4.6,0,1,BedBoard,
C2026_00167,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,38,10,14,2,2,3,0,0,6,4,57.0,37.9,5.0,0,3,HIS_B,
C2026_00168,2026-01-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,37,10,10,0,5,0,0,1,6,2,78.2,57.5,6.3,0,1,HIS_A,
C2026_00169,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,39,38,12,14,3,3,29,0,0,12,6,75.0,46.8,4.0,1,0,HIS_A,
C2026_00170,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,32,0,0,3,1,2,0,2,17,4,65.8,48.4,5.2,0,1,Manual_CSV,
C2026_00171,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,72,13,7,3,2,6,0,0,11,6,46.0,28.6,4.6,0,4,Manual_CSV,
C2026_00172,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,50,3,3,1,2,0,8,3,10,4,52.0,44.1,4.4,0,1,Manual_CSV,
C2026_00173,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,32,5,2,2,4,0,0,0,6,3,50.4,42.8,2.6,0,2,HIS_A,
C2026_00174,2026-01-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,35,6,2,2,1,1,0,0,7,1,54.4,37.5,2.9,0,3,Manual_CSV,
C2026_00175,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,31,8,8,4,3,30,0,0,8,5,91.7,68.4,5.3,2,0,HIS_A,
C2026_00176,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Intensive Care,26,26,28,2,0,2,1,2,0,0,13,4,69.8,59.5,6.6,0,1,HIS_A,
C2026_00177,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,68,14,16,2,1,2,0,1,13,2,76.4,48.6,5.3,0,1,BedBoard,
C2026_00178,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,42,9,8,2,1,4,7,0,9,2,77.0,62.0,6.1,0,2,HIS_B,
C2026_00179,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,27,8,17,2,3,0,0,0,8,3,37.0,31.0,5.3,0,1,BedBoard,
C2026_00180,2026-01-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,,1,4,5,3,0,0,0,6,1,84.7,69.9,2.4,0,2,BedBoard,
C2026_00181,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,33,26,7,10,2,2,30,0,1,8,4,87.2,63.1,5.2,0,1,BedBoard,system refresh delay
C2026_00182,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,21,0,2,1,2,1,0,2,6,4,56.3,43.9,3.8,0,1,HIS_B,
C2026_00183,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,61,12,15,1,1,0,0,0,7,3,41.7,26.3,3.2,0,3,HIS_B,
C2026_00184,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,42,3,3,3,1,3,9,1,8,3,84.9,59.0,3.8,0,1,Manual_CSV,
C2026_00185,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,23,0,1,2,2,0,0,1,2,4,65.2,44.0,3.0,0,1,HIS_A,
C2026_00186,2026-01-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Obstetrics,37,37,29,9,4,2,4,0,0,2,1,1,63.3,51.6,3.8,0,1,HIS_A,
C2026_00187,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,44,7,2,1,2,39,0,0,13,6,99.8,83.7,6.6,4,2,BedBoard,
C2026_00188,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,31,7,12,1,1,0,0,2,14,5,69.0,42.9,4.8,0,1,Manual_CSV,
C2026_00189,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,74,18,23,4,0,0,0,0,8,5,43.8,27.3,5.3,0,4,Manual_CSV,
C2026_00190,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,46,5,1,4,1,0,14,0,6,3,67.8,45.2,6.4,0,4,HIS_A,
C2026_00191,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,35,4,5,3,0,0,0,0,8,2,67.5,54.5,5.0,0,3,HIS_A,
C2026_00192,2026-01-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,43,7,13,4,0,1,0,1,12,4,76.1,53.3,4.6,0,0,BedBoard,
C2026_00193,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,43,12,17,0,1,16,0,1,14,7,128.3,102.8,5.3,3,0,HIS_A,
C2026_00194,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,31,7,8,3,3,1,0,1,17,5,78.2,48.9,6.0,0,2,BedBoard,
C2026_00195,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,68,14,11,1,2,1,0,0,11,5,54.8,43.6,3.1,0,4,BedBoard,
C2026_00196,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,44,0,5,0,1,1,14,3,9,5,74.2,62.6,4.3,0,1,HIS_B,
C2026_00197,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,35,1,9,3,0,0,0,0,6,2,68.2,51.6,2.8,0,2,HIS_B,
C2026_00198,2026-01-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,40,12,17,2,3,4,0,0,5,3,54.2,45.3,6.1,0,2,Manual_CSV,
C2026_00199,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,,7,11,1,0,32,0,2,11,5,102.0,70.0,5.4,3,1,Manual_CSV,
C2026_00200,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,26,9,9,1,1,1,0,0,12,4,69.6,43.6,3.6,0,1,BedBoard,
C2026_00201,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,70,65,15,15,0,3,1,0,0,12,2,67.2,47.7,4.0,0,1,HIS_A,
C2026_00202,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,46,40,9,19,4,3,2,12,1,6,2,67.3,57.3,4.2,0,0,Manual_CSV,
C2026_00203,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,22,9,9,0,0,0,0,0,6,1,12.2,10.2,2.8,0,2,Manual_CSV,
C2026_00204,2026-01-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,33,8,7,2,1,0,0,0,4,1,56.2,35.4,2.6,0,3,BedBoard,
C2026_00205,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,34,29,7,6,4,1,20,0,0,11,2,87.9,65.4,5.5,4,2,BedBoard,
C2026_00206,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,21,21,2,9,2,2,1,0,0,9,1,58.2,41.7,5.7,0,1,BedBoard,
C2026_00207,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Medical Ward,69,69,65,15,-4,0,2,4,0,1,9,3,68.1,47.1,4.9,0,4,HIS_A,possible extraction error
C2026_00208,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,41,7,7,3,4,0,5,0,11,1,51.0,34.9,3.0,0,1,HIS_B,
C2026_00209,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,24,2,4,3,1,1,0,1,5,3,53.1,40.7,2.8,0,2,HIS_A,
C2026_00210,2026-01-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,32,7,8,1,0,2,0,1,1,1,68.5,47.4,4.8,0,0,BedBoard,
C2026_00211,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,43,16,18,0,4,34,0,2,15,7,93.7,70.6,7.4,0,0,HIS_A,
C2026_00212,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,33,2,0,0,0,0,0,1,16,6,,42.4,6.8,0,1,BedBoard,system refresh delay
C2026_00213,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,76,74,12,15,1,2,6,0,0,12,5,72.9,51.5,5.0,0,4,HIS_B,
C2026_00214,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,52,5,2,3,0,2,16,1,9,5,95.9,62.4,5.8,0,1,BedBoard,
C2026_00215,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,31,6,11,2,2,3,0,0,7,2,49.4,31.5,5.4,0,2,HIS_B,
C2026_00216,2026-01-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,37,6,10,3,2,1,0,0,9,4,43.3,31.7,5.0,0,3,HIS_A,
C2026_00217,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,40,10,8,3,3,36,0,0,14,6,113.7,75.8,4.0,4,3,Manual_CSV,
C2026_00218,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,30,6,,0,4,1,0,0,17,7,58.2,38.1,4.0,0,0,HIS_A,
C2026_00219,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,73,18,17,5,1,3,0,2,10,5,50.0,42.4,2.9,0,2,BedBoard,
C2026_00220,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,41,2,0,2,0,0,11,0,7,3,69.1,57.4,6.1,0,3,HIS_A,
C2026_00221,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,26,0,0,3,2,0,0,0,5,2,50.9,37.2,1.5,0,2,BedBoard,
C2026_00222,2026-01-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,33,11,10,2,0,3,0,0,6,1,40.4,30.4,6.0,0,0,BedBoard,
C2026_00223,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,30,17,12,5,3,36,0,0,12,5,75.5,48.7,3.6,0,1,Manual_CSV,
C2026_00224,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,23,6,8,3,3,4,0,1,9,3,60.1,51.0,3.6,0,0,HIS_B,
C2026_00225,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,61,16,22,1,0,3,0,1,10,5,37.6,30.7,4.0,0,2,BedBoard,
C2026_00226,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,38,0,0,2,4,1,9,1,9,4,74.0,52.9,3.0,0,3,Manual_CSV,
C2026_00227,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,20,10,14,4,0,0,0,0,2,2,57.5,43.2,2.1,0,1,Manual_CSV,
C2026_00228,2026-01-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,26,3,2,4,5,2,0,0,6,2,23.0,18.5,4.7,0,1,HIS_A,
C2026_00229,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,25,6,2,1,4,37,0,0,11,3,61.2,39.9,4.1,0,3,Manual_CSV,
C2026_00230,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,21,7,6,5,3,0,0,2,10,2,53.1,42.0,6.3,0,1,Manual_CSV,system refresh delay
C2026_00231,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,57,10,16,1,0,3,0,2,11,5,54.5,44.4,6.7,0,5,BedBoard,
C2026_00232,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,36,10,10,4,2,3,3,0,9,1,71.2,57.4,4.1,0,1,HIS_A,
C2026_00233,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,21,6,10,2,3,1,0,0,2,2,56.2,44.4,2.8,0,1,HIS_A,
C2026_00234,2026-01-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,27,6,1,3,3,0,0,1,1,4,45.1,31.2,5.0,0,1,Manual_CSV,
C2026_00235,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,41,15,26,4,1,31,0,0,11,6,92.8,59.8,4.8,2,3,HIS_A,
C2026_00236,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Intensive Care,32,32,30,3,6,3,0,2,0,1,17,6,66.2,48.5,4.6,0,1,HIS_A,
C2026_00237,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,71,16,19,3,1,3,0,1,7,4,48.5,41.1,5.4,0,4,BedBoard,
C2026_00238,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,48,6,1,2,1,0,11,0,9,5,70.3,48.4,5.5,0,2,Manual_CSV,
C2026_00239,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,32,6,9,3,0,1,0,0,6,4,43.1,28.1,5.1,0,2,HIS_B,
C2026_00240,2026-01-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,40,10,10,1,1,3,0,0,5,1,65.6,51.6,4.9,0,3,Manual_CSV,
C2026_00241,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,39,5,0,1,2,33,0,1,12,3,,63.6,3.4,3,2,HIS_A,
C2026_00242,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,30,1,10,0,2,0,0,0,15,2,69.2,50.6,3.7,0,1,Manual_CSV,
C2026_00243,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,64,11,9,4,1,1,0,2,8,4,56.2,36.8,7.6,0,2,HIS_B,
C2026_00244,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,49,44,6,7,2,1,2,12,1,9,4,72.8,55.9,4.0,0,2,HIS_A,
C2026_00245,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,28,10,6,2,1,3,0,0,2,6,51.6,32.2,5.0,0,0,BedBoard,
C2026_00246,2026-01-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,32,8,9,4,2,0,0,1,6,2,36.9,23.3,2.1,0,2,BedBoard,late update
C2026_00247,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,30,11,8,4,0,26,0,0,8,4,84.9,61.6,6.0,0,3,HIS_A,
C2026_00248,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,22,0,5,2,1,1,0,0,10,4,42.0,34.4,4.2,0,1,Manual_CSV,
C2026_00249,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,62,10,9,3,2,2,0,0,8,3,52.0,35.2,5.1,0,1,BedBoard,
C2026_00250,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,35,9,9,3,3,0,4,1,7,3,52.6,36.5,1.5,0,1,Manual_CSV,
C2026_00251,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,24,8,10,2,2,0,0,1,6,2,71.8,51.7,5.6,0,0,BedBoard,
C2026_00252,2026-01-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,29,8,5,1,3,0,0,0,8,1,39.9,33.9,4.9,0,1,BedBoard,
C2026_00253,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,28,15,11,3,1,28,0,1,9,6,83.3,68.8,1.4,1,2,Manual_CSV,
C2026_00254,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,22,2,4,5,3,3,0,1,10,2,94.6,64.3,3.6,0,0,Manual_CSV,
C2026_00255,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,53,13,11,1,2,0,0,1,9,3,23.7,19.2,4.8,0,3,Manual_CSV,
C2026_00256,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,33,3,6,3,0,2,1,1,5,4,64.1,44.1,5.9,0,2,Manual_CSV,
C2026_00257,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,21,5,9,0,2,0,0,2,4,3,53.2,37.0,4.4,0,2,HIS_B,
C2026_00258,2026-01-11,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,23,3,0,3,3,1,0,1,2,1,27.0,21.0,2.3,0,1,BedBoard,
C2026_00259,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,50,11,14,1,0,25,0,0,12,7,67.2,50.0,3.6,1,2,BedBoard,capacity reconciliation needed
C2026_00260,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,33,5,2,0,0,0,0,0,14,5,59.5,41.1,4.3,0,1,BedBoard,
C2026_00261,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,70,9,11,0,1,0,0,0,9,3,49.9,37.1,2.7,0,3,HIS_B,
C2026_00262,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,44,4,3,2,3,3,11,3,7,4,79.0,67.8,5.8,0,4,BedBoard,
C2026_00263,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,37,26,4,7,3,2,0,0,0,6,2,,39.3,2.3,0,0,HIS_A,
C2026_00264,2026-01-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,39,8,10,3,2,0,0,0,9,3,42.8,35.3,6.1,0,3,HIS_B,
C2026_00265,2026-01-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,40,9,10,5,0,33,0,0,10,4,89.9,75.8,4.6,2,1,HIS_A,
C2026_00266,2026-01-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,30,0,0,2,3,0,0,1,15,7,64.7,47.1,6.0,0,2,Manual_CSV,
C2026_00267,2026-01-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,74,64,18,19,1,0,2,0,1,10,2,58.8,48.6,2.0,0,5,Manual_CSV,
