record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
B2025_00134,2025-01-06,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,19,6,6,2,0,3,0,0,11,3,42.7,29.0,5.3,0,0,HIS_A,
B2025_00135,2025-01-06,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,66,12,19,1,1,2,0,0,9,5,81.3,54.4,6.4,0,1,BedBoard,
B2025_00136,2025-01-06,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,37,9,15,1,4,4,7,2,8,4,57.4,37.4,3.1,0,1,HIS_B,
B2025_00137,2025-01-06,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,22,1,0,3,0,0,0,0,2,2,48.6,41.2,3.9,0,1,Manual_CSV,
B2025_00138,2025-01-06,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Obstetrics,37,37,26,6,13,2,1,0,0,0,3,2,49.6,41.4,2.5,0,2,HIS_A,
B2025_00139,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,38,20,22,4,3,33,0,1,11,4,110.8,78.6,4.2,3,1,HIS_B,
B2025_00140,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,34,3,5,1,1,1,0,1,15,7,87.0,68.4,4.5,0,0,HIS_A,capacity reconciliation needed
B2025_00141,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,76,12,5,5,5,2,0,0,11,4,65.3,51.8,4.8,0,2,HIS_B,
B2025_00142,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,54,9,12,2,3,0,9,1,7,4,65.3,51.3,3.8,0,4,BedBoard,
B2025_00143,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,33,1,2,0,2,2,0,1,5,2,50.9,36.0,4.6,0,1,Manual_CSV,
B2025_00144,2025-01-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,37,11,12,2,2,0,0,0,7,1,38.7,27.9,3.6,0,3,HIS_B,
B2025_00145,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,40,14,10,2,0,46,0,0,12,6,118.7,75.2,2.8,5,1,BedBoard,
B2025_00146,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,27,1,1,4,2,1,0,0,13,4,75.6,60.5,6.7,0,0,BedBoard,
B2025_00147,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,74,72,14,9,4,3,1,0,0,11,4,79.1,51.0,3.3,0,1,HIS_A,
B2025_00148,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,48,6,10,6,4,0,17,2,8,4,71.6,49.9,7.9,0,3,HIS_A,
B2025_00149,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,29,7,8,2,1,0,0,0,4,4,56.4,42.6,4.6,0,1,Manual_CSV,
B2025_00150,2025-01-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,40,33,6,0,1,4,0,0,2,3,2,48.5,34.0,4.6,0,2,BedBoard,
B2025_00151,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency Dept,36,36,33,10,16,2,5,29,0,1,5,4,98.7,63.2,7.5,3,2,HIS_A,
B2025_00152,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,24,2,5,3,0,0,0,0,13,4,72.0,58.1,4.7,0,0,Manual_CSV,
B2025_00153,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,62,17,18,3,2,0,0,0,12,3,59.6,49.2,6.1,0,5,HIS_A,
B2025_00154,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,46,40,15,9,3,2,5,10,2,7,4,93.0,60.6,1.6,0,3,HIS_A,
B2025_00155,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,29,5,9,1,4,1,0,2,5,3,49.8,37.7,5.1,0,2,HIS_A,
B2025_00156,2025-01-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,34,7,5,2,1,0,0,0,1,2,55.6,39.6,4.9,0,1,HIS_B,
B2025_00157,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,26,15,12,4,0,25,0,0,5,4,108.3,90.4,5.5,3,3,HIS_B,
B2025_00158,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,22,4,,3,2,0,0,0,14,4,58.0,47.6,5.8,0,1,BedBoard,
B2025_00159,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,67,13,11,1,2,4,0,1,8,3,92.3,59.2,5.3,0,3,HIS_B,
B2025_00160,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,40,10,14,4,2,2,8,1,7,4,69.7,53.0,3.1,0,1,HIS_B,
B2025_00161,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Paeds,31,31,24,1,0,0,3,0,0,0,2,1,,20.9,6.0,0,0,HIS_A,
B2025_00162,2025-01-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,33,2,6,3,2,0,0,0,4,4,71.9,56.1,4.4,0,2,HIS_A,
B2025_00163,2025/01/07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,41,12,16,2,2,37,0,0,8,5,119.8,88.1,5.1,5,2,HIS_A,date format check
B2025_00164,2025-01-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,32,3,5,0,4,0,0,2,18,6,69.2,59.3,7.0,0,1,Manual_CSV,
B2025_00165,2025-01-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,78,15,21,2,0,3,0,0,13,6,82.0,67.4,6.0,0,3,Manual_CSV,
B2025_00166,2025-01-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,51,7,9,1,1,1,12,2,11,5,85.2,60.4,7.6,0,2,Manual_CSV,
B2025_00167,2025-01-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,31,7,12,3,3,3,0,0,6,3,40.3,34.3,5.7,0,2,HIS_B,
B2025_00168,2025-01-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,43,40,5,11,1,1,0,0,0,6,2,87.0,70.8,4.7,0,0,Manual_CSV,
B2025_00169,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,36,10,9,0,4,27,0,1,10,3,111.7,88.0,4.9,1,0,HIS_A,
B2025_00170,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,28,2,7,1,3,0,0,0,14,5,66.2,43.3,3.7,0,0,BedBoard,
B2025_00171,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,74,76,14,18,1,4,1,0,1,8,3,51.1,34.5,4.7,0,5,Manual_CSV,
B2025_00172,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,48,8,3,2,2,3,8,1,12,5,59.0,44.0,6.4,0,2,HIS_B,
B2025_00173,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,32,8,7,5,0,0,0,0,8,3,49.1,40.7,4.4,0,2,HIS_B,
B2025_00174,2025-01-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,41,6,13,3,2,1,0,0,7,4,49.1,40.6,3.8,0,3,Manual_CSV,
B2025_00175,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,31,13,14,1,4,29,0,0,6,5,111.5,87.3,6.3,3,0,BedBoard,
B2025_00176,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,23,1,0,2,3,0,0,0,14,5,54.7,36.4,4.2,0,0,Manual_CSV,
B2025_00177,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,69,62,8,0,2,3,0,0,2,10,3,999,46.4,5.2,0,4,BedBoard,wait-time outlier
B2025_00178,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,46,43,1,3,3,2,1,7,3,9,6,69.8,49.2,5.5,0,3,BedBoard,
B2025_00179,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,26,4,0,1,1,1,0,0,7,3,31.3,25.9,4.3,0,0,BedBoard,
B2025_00180,2025-01-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,31,3,2,0,0,1,0,0,5,2,36.1,23.8,6.8,0,2,HIS_A,
B2025_00181,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,30,7,12,2,2,30,0,0,7,2,119.9,95.4,5.0,4,1,BedBoard,
B2025_00182,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,18,18,0,6,1,1,0,0,1,9,4,57.4,38.2,8.0,0,1,HIS_B,
B2025_00183,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,65,13,17,3,1,4,0,0,7,4,74.3,48.0,5.4,0,1,HIS_A,
B2025_00184,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,37,6,4,4,1,0,4,0,9,5,76.3,49.5,6.0,0,0,HIS_B,
B2025_00185,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,20,6,4,3,0,0,0,0,2,2,46.8,30.3,4.3,0,1,HIS_A,
B2025_00186,2025-01-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,29,8,0,3,2,0,0,0,7,1,36.3,26.2,6.2,0,0,HIS_A,late update
B2025_00187,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,40,11,5,0,4,40,0,1,5,7,122.6,101.0,6.4,4,3,HIS_A,
B2025_00188,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,32,2,0,1,1,2,0,0,13,7,51.9,41.2,6.6,0,1,Manual_CSV,
B2025_00189,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,76,16,10,2,0,1,0,1,11,4,88.5,69.8,6.8,0,2,Manual_CSV,
B2025_00190,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,51,1,5,1,0,0,10,1,9,3,72.4,53.7,6.1,0,2,HIS_B,
B2025_00191,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,34,7,2,6,2,2,0,0,9,3,63.8,54.3,2.8,0,2,HIS_B,
B2025_00192,2025-01-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,41,8,10,1,2,0,0,0,5,4,67.6,41.9,6.0,0,1,BedBoard,
B2025_00193,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,39,15,18,0,1,26,0,0,12,6,,76.9,7.5,2,0,HIS_A,
B2025_00194,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,26,25,4,3,0,2,2,0,2,,2,61.7,51.9,5.9,0,2,Manual_CSV,
B2025_00195,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,67,11,8,0,1,3,0,0,11,3,88.9,58.1,2.9,0,3,BedBoard,
B2025_00196,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,51,5,4,4,0,2,16,0,11,4,73.4,47.5,4.1,0,1,Manual_CSV,
B2025_00197,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,28,6,8,2,2,0,0,0,5,5,63.7,41.7,4.4,0,0,HIS_B,
B2025_00198,2025-01-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,36,10,9,0,2,4,0,0,7,1,52.6,44.3,6.7,0,1,BedBoard,
B2025_00199,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,34,32,12,15,1,2,43,0,1,6,5,128.5,102.0,4.2,4,3,HIS_A,
B2025_00200,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,22,21,4,8,2,3,2,0,0,11,3,62.9,53.1,3.7,0,1,BedBoard,
B2025_00201,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,65,9,8,2,1,3,0,0,11,5,54.0,37.8,4.2,0,3,HIS_A,
B2025_00202,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,45,39,7,7,3,3,0,2,0,8,4,65.9,49.0,4.6,0,3,Manual_CSV,
B2025_00203,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,29,3,12,4,2,1,0,0,6,4,56.5,46.4,6.7,0,1,Manual_CSV,
B2025_00204,2025-01-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,30,7,6,3,4,3,0,1,4,2,48.6,37.5,5.9,0,1,HIS_A,
B2025_00205,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,28,6,14,4,4,20,0,1,10,5,82.6,64.3,5.3,0,0,BedBoard,
B2025_00206,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,20,5,1,2,1,4,0,0,9,3,66.8,51.0,2.2,0,0,BedBoard,
B2025_00207,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,67,9,11,1,1,2,0,0,8,6,80.0,68.6,3.5,0,0,BedBoard,
B2025_00208,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,38,2,1,2,0,0,11,0,4,4,58.0,43.8,6.4,0,1,Manual_CSV,
B2025_00209,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,26,2,1,4,1,0,0,0,1,3,45.1,34.9,4.8,0,0,HIS_B,
B2025_00210,2025-01-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,32,1,7,0,0,0,0,0,5,1,59.0,49.2,5.1,0,2,HIS_B,
B2025_00211,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,44,12,7,3,1,26,0,1,13,3,115.9,86.2,5.0,2,3,HIS_B,
B2025_00212,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,29,3,8,4,3,1,0,1,18,3,74.3,54.2,8.7,0,1,BedBoard,
B2025_00213,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,74,73,17,22,1,4,3,0,0,11,6,67.1,47.3,6.2,0,3,HIS_B,
B2025_00214,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,51,10,13,4,3,2,13,0,9,5,70.1,53.4,3.8,0,3,HIS_B,
B2025_00215,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,33,4,3,2,2,0,0,1,4,2,69.8,54.4,5.0,0,1,Manual_CSV,
B2025_00216,2025-01-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,41,7,10,4,2,3,0,0,8,5,66.6,42.4,4.1,0,1,HIS_A,
B2025_00217,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,35,10,14,3,2,33,0,0,7,4,109.7,83.9,5.0,4,2,Manual_CSV,
B2025_00218,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,30,4,11,3,1,1,0,0,11,4,66.0,43.0,4.5,0,2,Manual_CSV,
B2025_00219,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,77,13,13,1,2,4,0,0,10,6,88.8,67.5,5.3,0,3,Manual_CSV,
B2025_00220,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,42,9,6,2,2,0,10,2,7,1,57.3,41.7,3.0,0,3,HIS_B,
B2025_00221,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,27,1,5,3,0,0,0,0,2,2,47.9,34.0,5.0,0,2,Manual_CSV,
B2025_00222,2025-01-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,37,0,2,0,1,0,0,0,6,2,61.0,45.4,5.1,0,1,HIS_A,
B2025_00223,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,29,13,8,4,1,32,0,0,6,1,108.6,81.9,4.0,1,2,HIS_B,
B2025_00224,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,24,2,6,1,1,1,0,1,13,4,,63.9,5.2,0,1,HIS_B,
B2025_00225,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,68,67,11,12,3,2,0,0,0,5,4,67.5,47.0,6.7,0,0,HIS_B,
B2025_00226,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,39,9,11,3,2,0,14,2,7,1,72.5,49.0,6.7,0,1,HIS_B,
B2025_00227,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,28,4,9,1,1,1,0,0,4,2,37.9,28.0,5.0,0,3,BedBoard,
B2025_00228,2025-01-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,37,30,4,3,2,2,2,0,0,3,2,44.8,38.3,3.9,0,2,HIS_A,late update
B2025_00229,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,30,6,7,3,2,39,0,3,8,5,96.1,68.0,6.0,1,2,HIS_B,
B2025_00230,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,19,0,0,3,4,0,0,0,9,2,62.1,51.8,4.0,0,1,BedBoard,
B2025_00231,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,58,11,10,3,1,1,0,0,9,2,74.1,62.5,4.8,0,1,HIS_B,
B2025_00232,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,36,2,0,4,2,2,8,0,5,2,84.7,65.5,4.0,0,3,Manual_CSV,
B2025_00233,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,23,4,3,3,1,2,0,0,5,1,21.1,15.2,2.8,0,0,BedBoard,
B2025_00234,2025-01-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,28,5,13,3,2,1,0,0,5,1,42.2,32.8,5.3,0,3,HIS_B,
B2025_00235,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,41,11,15,3,4,33,0,0,13,3,108.5,92.0,5.0,1,2,Manual_CSV,
B2025_00236,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,31,1,5,3,1,0,0,0,17,7,67.3,55.4,4.5,0,0,Manual_CSV,
B2025_00237,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,74,74,8,4,1,2,0,0,0,12,4,54.1,44.3,5.3,0,4,BedBoard,
B2025_00238,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,49,1,2,3,1,0,15,0,8,4,75.3,56.4,5.1,0,1,BedBoard,
B2025_00239,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,33,5,6,4,2,1,0,0,6,2,71.1,46.6,5.8,0,1,Manual_CSV,
B2025_00240,2025-01-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,38,5,11,2,0,1,0,2,7,3,45.8,35.7,4.2,0,1,BedBoard,
B2025_00241,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,36,11,14,3,2,20,0,1,6,1,126.3,78.8,6.5,4,1,HIS_A,
B2025_00242,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,26,0,6,2,4,2,0,0,17,4,52.6,37.1,6.0,0,0,BedBoard,
B2025_00243,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,65,8,4,3,4,2,0,1,13,3,63.5,43.9,4.7,0,1,Manual_CSV,
B2025_00244,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,46,0,2,3,2,0,10,1,7,3,68.4,56.5,5.1,0,3,HIS_A,
B2025_00245,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,27,1,0,2,1,0,0,1,4,2,41.3,34.3,3.8,0,1,HIS_A,
B2025_00246,2025-01-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,32,2,1,2,2,0,0,2,8,1,54.1,39.6,3.4,0,2,Manual_CSV,
B2025_00247,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,29,8,7,0,3,21,0,0,8,4,91.3,71.0,5.3,0,2,HIS_A,
B2025_00248,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,20,0,0,4,4,0,0,0,10,1,43.9,37.1,6.1,0,2,Manual_CSV,
B2025_00249,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,55,15,12,3,4,0,0,0,13,2,57.5,45.7,6.3,0,3,BedBoard,late update
B2025_00250,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,38,8,12,0,0,2,0,0,9,4,67.2,56.0,5.5,0,1,BedBoard,
B2025_00251,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Paeds,34,34,26,3,4,1,3,0,0,0,7,1,37.4,28.4,6.5,0,0,BedBoard,
B2025_00252,2025-01-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,31,9,9,0,4,3,0,0,7,3,37.6,26.3,6.1,0,2,Manual_CSV,
B2025_00253,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,24,12,13,1,1,30,0,1,4,3,107.7,84.8,5.3,3,1,HIS_B,
B2025_00254,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,20,2,5,0,3,0,0,1,11,2,65.1,45.7,3.9,0,0,Manual_CSV,
B2025_00255,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,49,15,21,4,4,2,0,0,6,2,52.5,43.0,4.2,0,4,Manual_CSV,late update
B2025_00256,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,33,3,0,2,4,0,7,1,3,5,46.7,29.6,4.4,0,1,BedBoard,
B2025_00257,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,20,1,5,0,2,1,0,0,3,1,9.6,6.2,6.7,0,1,HIS_A,
B2025_00258,2025-01-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,27,5,5,4,1,0,0,1,3,3,30.4,26.0,3.8,0,1,BedBoard,
B2025_00259,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,40,34,16,16,3,4,34,0,0,4,6,107.2,72.3,3.6,3,3,BedBoard,
B2025_00260,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,30,6,3,2,3,0,0,2,12,2,78.6,63.3,4.4,0,0,HIS_B,
B2025_00261,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,74,10,2,1,3,2,0,2,9,5,67.3,54.3,5.8,0,5,BedBoard,
B2025_00262,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,43,4,10,3,4,1,12,2,7,3,49.8,32.8,5.6,0,1,HIS_A,
B2025_00263,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,41,3,4,3,3,0,0,0,4,1,51.8,41.8,3.6,0,2,BedBoard,capacity reconciliation needed
B2025_00264,2025-01-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,34,2,2,2,3,0,0,1,7,2,5,3.1,3.7,0,1,HIS_A,
B2025_00265,2025-01-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,36,12,14,3,4,26,0,0,6,5,124.6,82.6,5.8,1,2,BedBoard,
B2025_00266,2025-01-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,27,6,3,1,2,0,0,1,11,4,54.4,35.2,4.0,0,1,HIS_B,
B2025_00267,2025-01-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,60,17,14,2,1,4,0,1,12,3,65.4,52.6,3.0,0,1,HIS_B,night shift estimate
